Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
9/6/2021,GU,Guam,WPRO,0,10566,0,151
9/7/2021,GU,Guam,WPRO,289,10855,2,153
9/8/2021,GU,Guam,WPRO,232,11087,1,154
9/9/2021,GU,Guam,WPRO,156,11243,1,155
9/10/2021,GU,Guam,WPRO,135,11378,4,159
9/11/2021,GU,Guam,WPRO,0,11378,0,159
9/12/2021,GU,Guam,WPRO,0,11378,0,159
9/13/2021,GU,Guam,WPRO,237,11615,9,168
9/14/2021,GU,Guam,WPRO,140,11755,2,170
9/15/2021,GU,Guam,WPRO,0,11755,0,170
9/16/2021,GU,Guam,WPRO,117,11872,1,171
9/17/2021,GU,Guam,WPRO,83,11955,3,174
9/18/2021,GU,Guam,WPRO,130,12085,5,179
9/19/2021,GU,Guam,WPRO,0,12085,0,179
9/20/2021,GU,Guam,WPRO,146,12231,0,179
9/21/2021,GU,Guam,WPRO,15,12246,2,181
9/22/2021,GU,Guam,WPRO,80,12326,0,181
9/23/2021,GU,Guam,WPRO,86,12412,1,182
9/24/2021,GU,Guam,WPRO,58,12470,2,184
9/25/2021,GU,Guam,WPRO,90,12560,0,184
9/26/2021,GU,Guam,WPRO,0,12560,0,184
9/27/2021,GU,Guam,WPRO,0,12560,0,184
9/28/2021,GU,Guam,WPRO,216,12776,8,192
9/29/2021,GU,Guam,WPRO,0,12776,0,192
9/30/2021,GU,Guam,WPRO,0,12776,0,192
10/1/2021,GU,Guam,WPRO,306,13082,5,197
10/2/2021,GU,Guam,WPRO,75,13157,1,198
10/3/2021,GU,Guam,WPRO,0,13157,0,198
10/4/2021,GU,Guam,WPRO,0,13157,0,198
10/5/2021,GU,Guam,WPRO,0,13157,0,198
10/6/2021,GU,Guam,WPRO,0,13157,0,198
10/7/2021,GU,Guam,WPRO,362,13519,12,210
10/8/2021,GU,Guam,WPRO,79,13598,0,210
10/9/2021,GU,Guam,WPRO,0,13598,0,210
10/10/2021,GU,Guam,WPRO,0,13598,0,210
10/11/2021,GU,Guam,WPRO,83,13681,2,212
10/12/2021,GU,Guam,WPRO,97,13778,2,214
10/13/2021,GU,Guam,WPRO,86,13864,3,217
10/14/2021,GU,Guam,WPRO,82,13946,2,219
10/15/2021,GU,Guam,WPRO,37,13983,3,222
10/16/2021,GU,Guam,WPRO,47,14030,0,222
10/17/2021,GU,Guam,WPRO,0,14030,0,222
10/18/2021,GU,Guam,WPRO,0,14030,0,222
10/19/2021,GU,Guam,WPRO,0,14030,0,222
10/20/2021,GU,Guam,WPRO,166,14196,4,226
10/21/2021,GU,Guam,WPRO,60,14256,0,226
10/22/2021,GU,Guam,WPRO,89,14345,1,227
10/23/2021,GU,Guam,WPRO,0,14345,0,227
10/24/2021,GU,Guam,WPRO,0,14345,0,227
10/25/2021,GU,Guam,WPRO,0,14345,0,227
10/26/2021,GU,Guam,WPRO,104,14449,0,227
10/27/2021,GU,Guam,WPRO,70,14519,3,230
10/28/2021,GU,Guam,WPRO,58,14577,2,232
10/29/2021,GU,Guam,WPRO,46,14623,3,235
10/30/2021,GU,Guam,WPRO,43,14666,3,238
10/31/2021,GU,Guam,WPRO,0,14666,0,238
11/1/2021,GU,Guam,WPRO,48,14714,0,238
11/2/2021,GU,Guam,WPRO,8,14722,4,242
11/3/2021,GU,Guam,WPRO,36,14758,0,242
11/4/2021,GU,Guam,WPRO,22,14780,3,245
11/5/2021,GU,Guam,WPRO,26,14806,3,248
11/6/2021,GU,Guam,WPRO,36,14842,0,248
11/7/2021,GU,Guam,WPRO,0,14842,0,248
11/8/2021,GU,Guam,WPRO,65,14907,0,248
11/9/2021,GU,Guam,WPRO,4,14911,1,249
11/10/2021,GU,Guam,WPRO,31,14942,6,255
11/11/2021,GU,Guam,WPRO,35,14977,3,258
11/12/2021,GU,Guam,WPRO,0,14977,0,258
11/13/2021,GU,Guam,WPRO,2,14979,0,258
11/14/2021,GU,Guam,WPRO,0,14979,0,258
11/15/2021,GU,Guam,WPRO,0,14979,0,258
11/16/2021,GU,Guam,WPRO,0,14979,0,258
11/17/2021,GU,Guam,WPRO,49,15028,2,260
11/18/2021,GU,Guam,WPRO,21,15049,0,260
11/19/2021,GU,Guam,WPRO,9,15058,2,262
11/20/2021,GU,Guam,WPRO,4,15062,0,262
11/21/2021,GU,Guam,WPRO,0,15062,0,262
11/22/2021,GU,Guam,WPRO,0,15062,0,262
11/23/2021,GU,Guam,WPRO,18,15080,0,262
11/24/2021,GU,Guam,WPRO,10,15090,1,263
11/25/2021,GU,Guam,WPRO,12,15102,0,263
11/26/2021,GU,Guam,WPRO,7,15109,0,263
11/27/2021,GU,Guam,WPRO,0,15109,0,263
11/28/2021,GU,Guam,WPRO,0,15109,0,263
11/29/2021,GU,Guam,WPRO,12,15121,0,263
11/30/2021,GU,Guam,WPRO,2,15123,0,263
12/1/2021,GU,Guam,WPRO,9,15132,0,263
12/2/2021,GU,Guam,WPRO,12,15144,0,263
12/3/2021,GU,Guam,WPRO,8,15152,3,266
12/4/2021,GU,Guam,WPRO,5,15157,0,266
12/5/2021,GU,Guam,WPRO,0,15157,0,266
12/6/2021,GU,Guam,WPRO,21,15178,0,266
12/7/2021,GU,Guam,WPRO,2,15180,1,267
12/8/2021,GU,Guam,WPRO,6,15186,0,267
12/9/2021,GU,Guam,WPRO,0,15186,0,267
12/10/2021,GU,Guam,WPRO,7,15193,0,267
12/11/2021,GU,Guam,WPRO,2,15195,0,267
12/12/2021,GU,Guam,WPRO,0,15195,0,267
12/13/2021,GU,Guam,WPRO,0,15195,0,267
12/14/2021,GU,Guam,WPRO,0,15195,2,269
12/15/2021,GU,Guam,WPRO,23,15218,0,269
12/16/2021,GU,Guam,WPRO,5,15223,0,269
12/17/2021,GU,Guam,WPRO,4,15227,1,270
12/18/2021,GU,Guam,WPRO,0,15227,0,270
12/19/2021,GU,Guam,WPRO,0,15227,0,270
12/20/2021,GU,Guam,WPRO,13,15240,0,270
12/21/2021,GU,Guam,WPRO,3,15243,0,270
12/22/2021,GU,Guam,WPRO,8,15251,0,270
12/23/2021,GU,Guam,WPRO,4,15255,0,270
12/24/2021,GU,Guam,WPRO,5,15260,0,270
12/25/2021,GU,Guam,WPRO,0,15260,0,270
12/26/2021,GU,Guam,WPRO,0,15260,0,270
12/27/2021,GU,Guam,WPRO,0,15260,0,270
12/28/2021,GU,Guam,WPRO,20,15280,0,270
12/29/2021,GU,Guam,WPRO,21,15301,0,270
12/30/2021,GU,Guam,WPRO,0,15301,0,270
12/31/2021,GU,Guam,WPRO,51,15352,0,270
1/1/2022,GU,Guam,WPRO,0,15352,0,270
1/2/2022,GU,Guam,WPRO,0,15352,0,270
1/3/2022,GU,Guam,WPRO,54,15406,0,270
1/4/2022,GU,Guam,WPRO,5,15411,3,273
1/5/2022,GU,Guam,WPRO,97,15508,0,273
1/6/2022,GU,Guam,WPRO,138,15646,0,273
1/7/2022,GU,Guam,WPRO,200,15846,0,273
1/8/2022,GU,Guam,WPRO,172,16018,1,274
1/9/2022,GU,Guam,WPRO,0,16018,0,274
1/10/2022,GU,Guam,WPRO,0,16018,0,274
1/11/2022,GU,Guam,WPRO,0,16018,0,274
1/12/2022,GU,Guam,WPRO,0,16018,0,274
1/13/2022,GU,Guam,WPRO,1182,17200,0,274
1/14/2022,GU,Guam,WPRO,384,17584,0,274
1/15/2022,GU,Guam,WPRO,383,17967,0,274
1/16/2022,GU,Guam,WPRO,0,17967,0,274
1/17/2022,GU,Guam,WPRO,0,17967,0,274
1/18/2022,GU,Guam,WPRO,0,17967,0,274
1/19/2022,GU,Guam,WPRO,1181,19148,0,274
1/20/2022,GU,Guam,WPRO,729,19877,2,276
1/21/2022,GU,Guam,WPRO,690,20567,0,276
1/22/2022,GU,Guam,WPRO,0,20567,0,276
1/23/2022,GU,Guam,WPRO,0,20567,0,276
1/24/2022,GU,Guam,WPRO,0,20567,0,276
1/25/2022,GU,Guam,WPRO,1876,22443,4,280
1/26/2022,GU,Guam,WPRO,140,22583,2,282
1/27/2022,GU,Guam,WPRO,1550,24133,1,283
1/28/2022,GU,Guam,WPRO,723,24856,1,284
1/29/2022,GU,Guam,WPRO,761,25617,1,285
1/30/2022,GU,Guam,WPRO,0,25617,0,285
1/31/2022,GU,Guam,WPRO,0,25617,0,285
2/1/2022,GU,Guam,WPRO,0,25617,5,290
2/2/2022,GU,Guam,WPRO,1907,27524,4,294
2/3/2022,GU,Guam,WPRO,713,28237,2,296
2/4/2022,GU,Guam,WPRO,0,28237,0,296
2/5/2022,GU,Guam,WPRO,0,28237,0,296
2/6/2022,GU,Guam,WPRO,0,28237,0,296
2/7/2022,GU,Guam,WPRO,0,28237,0,296
2/8/2022,GU,Guam,WPRO,2632,30869,2,298
2/9/2022,GU,Guam,WPRO,45,30914,1,299
2/10/2022,GU,Guam,WPRO,1253,32167,4,303
2/11/2022,GU,Guam,WPRO,568,32735,2,305
2/12/2022,GU,Guam,WPRO,0,32735,0,305
2/13/2022,GU,Guam,WPRO,0,32735,0,305
2/14/2022,GU,Guam,WPRO,1405,34140,1,306
2/15/2022,GU,Guam,WPRO,49,34189,1,307
2/16/2022,GU,Guam,WPRO,572,34761,1,308
2/17/2022,GU,Guam,WPRO,0,34761,7,315
2/18/2022,GU,Guam,WPRO,699,35460,0,315
2/19/2022,GU,Guam,WPRO,334,35794,1,316
2/20/2022,GU,Guam,WPRO,0,35794,0,316
2/21/2022,GU,Guam,WPRO,424,36218,0,316
2/22/2022,GU,Guam,WPRO,51,36269,1,317
2/23/2022,GU,Guam,WPRO,319,36588,2,319
2/24/2022,GU,Guam,WPRO,0,36588,1,320
2/25/2022,GU,Guam,WPRO,0,36588,0,320
2/26/2022,GU,Guam,WPRO,0,36588,1,321
2/27/2022,GU,Guam,WPRO,507,37095,0,321
2/28/2022,GU,Guam,WPRO,205,37300,1,322
3/1/2022,GU,Guam,WPRO,0,37300,0,322
3/2/2022,GU,Guam,WPRO,0,37300,2,324
3/3/2022,GU,Guam,WPRO,0,37300,0,324
3/4/2022,GU,Guam,WPRO,0,37300,7,331
3/5/2022,GU,Guam,WPRO,0,37300,0,331
3/6/2022,GU,Guam,WPRO,910,38210,0,331
3/7/2022,GU,Guam,WPRO,152,38362,0,331
3/8/2022,GU,Guam,WPRO,0,38362,0,331
3/9/2022,GU,Guam,WPRO,0,38362,3,334
3/10/2022,GU,Guam,WPRO,0,38362,1,335
3/11/2022,GU,Guam,WPRO,555,38917,0,335
3/12/2022,GU,Guam,WPRO,98,39015,2,337
3/13/2022,GU,Guam,WPRO,0,39015,0,337
3/14/2022,GU,Guam,WPRO,0,39015,0,337
3/15/2022,GU,Guam,WPRO,0,39015,1,338
3/16/2022,GU,Guam,WPRO,142,39157,1,339
3/17/2022,GU,Guam,WPRO,0,39157,0,339
3/18/2022,GU,Guam,WPRO,0,39157,1,340
3/19/2022,GU,Guam,WPRO,0,39157,0,340
3/20/2022,GU,Guam,WPRO,0,39157,0,340
3/21/2022,GU,Guam,WPRO,214,39371,0,340
3/22/2022,GU,Guam,WPRO,0,39371,0,340
3/23/2022,GU,Guam,WPRO,0,39371,0,340
3/24/2022,GU,Guam,WPRO,149,39520,0,340
3/25/2022,GU,Guam,WPRO,90,39610,0,340
3/26/2022,GU,Guam,WPRO,34,39644,0,340
3/27/2022,GU,Guam,WPRO,0,39644,0,340
3/28/2022,GU,Guam,WPRO,0,39644,0,340
3/29/2022,GU,Guam,WPRO,0,39644,2,342
3/30/2022,GU,Guam,WPRO,110,39754,1,343
3/31/2022,GU,Guam,WPRO,39,39793,1,344
4/1/2022,GU,Guam,WPRO,45,39838,2,346
4/2/2022,GU,Guam,WPRO,0,39838,3,349
4/3/2022,GU,Guam,WPRO,29,39867,0,349
4/4/2022,GU,Guam,WPRO,43,39910,0,349
4/5/2022,GU,Guam,WPRO,0,39910,1,350
4/6/2022,GU,Guam,WPRO,15,39925,2,352
4/7/2022,GU,Guam,WPRO,0,39925,0,352
4/8/2022,GU,Guam,WPRO,0,39925,0,352
4/9/2022,GU,Guam,WPRO,0,39925,0,352
4/10/2022,GU,Guam,WPRO,0,39925,0,352
4/11/2022,GU,Guam,WPRO,128,40053,0,352
4/12/2022,GU,Guam,WPRO,0,40053,0,352
4/13/2022,GU,Guam,WPRO,0,40053,0,352
4/14/2022,GU,Guam,WPRO,0,40053,0,352
4/15/2022,GU,Guam,WPRO,0,40053,0,352
4/16/2022,GU,Guam,WPRO,0,40053,0,352
4/17/2022,GU,Guam,WPRO,0,40053,0,352
4/18/2022,GU,Guam,WPRO,0,40053,0,352
4/19/2022,GU,Guam,WPRO,136,40189,1,353
4/20/2022,GU,Guam,WPRO,0,40189,0,353
4/21/2022,GU,Guam,WPRO,36,40225,0,353
4/22/2022,GU,Guam,WPRO,0,40225,0,353
4/23/2022,GU,Guam,WPRO,0,40225,0,353
4/24/2022,GU,Guam,WPRO,0,40225,0,353
4/25/2022,GU,Guam,WPRO,146,40371,0,353
4/26/2022,GU,Guam,WPRO,0,40371,0,353
4/27/2022,GU,Guam,WPRO,0,40371,0,353
4/28/2022,GU,Guam,WPRO,0,40371,0,353
4/29/2022,GU,Guam,WPRO,162,40533,0,353
4/30/2022,GU,Guam,WPRO,24,40557,0,353
5/1/2022,GU,Guam,WPRO,0,40557,0,353
5/2/2022,GU,Guam,WPRO,0,40557,0,353
5/3/2022,GU,Guam,WPRO,0,40557,0,353
5/4/2022,GU,Guam,WPRO,0,40557,0,353
5/5/2022,GU,Guam,WPRO,130,40687,0,353
5/6/2022,GU,Guam,WPRO,0,40687,2,355
5/7/2022,GU,Guam,WPRO,0,40687,0,355
5/8/2022,GU,Guam,WPRO,0,40687,0,355
5/9/2022,GU,Guam,WPRO,36,40723,0,355
5/10/2022,GU,Guam,WPRO,0,40723,2,357
5/11/2022,GU,Guam,WPRO,0,40723,1,358
5/12/2022,GU,Guam,WPRO,0,40723,0,358
5/13/2022,GU,Guam,WPRO,0,40723,0,358
5/14/2022,GU,Guam,WPRO,0,40723,0,358
5/15/2022,GU,Guam,WPRO,0,40723,0,358
5/16/2022,GU,Guam,WPRO,151,40874,3,361
5/17/2022,GU,Guam,WPRO,0,40874,0,361
5/18/2022,GU,Guam,WPRO,0,40874,0,361
5/19/2022,GU,Guam,WPRO,0,40874,0,361
5/20/2022,GU,Guam,WPRO,87,40961,0,361
5/21/2022,GU,Guam,WPRO,0,40961,0,361
5/22/2022,GU,Guam,WPRO,0,40961,0,361
5/23/2022,GU,Guam,WPRO,66,41027,0,361
5/24/2022,GU,Guam,WPRO,0,41027,0,361
5/25/2022,GU,Guam,WPRO,124,41151,0,361
5/26/2022,GU,Guam,WPRO,0,41151,1,362
5/27/2022,GU,Guam,WPRO,64,41215,0,362
5/28/2022,GU,Guam,WPRO,0,41215,0,362
5/29/2022,GU,Guam,WPRO,0,41215,0,362
5/30/2022,GU,Guam,WPRO,52,41267,1,363
5/31/2022,GU,Guam,WPRO,0,41267,0,363
6/1/2022,GU,Guam,WPRO,0,41267,0,363
6/2/2022,GU,Guam,WPRO,74,41341,0,363
6/3/2022,GU,Guam,WPRO,0,41341,1,364
6/4/2022,GU,Guam,WPRO,0,41341,0,364
6/5/2022,GU,Guam,WPRO,0,41341,0,364
6/6/2022,GU,Guam,WPRO,209,41550,0,364
6/7/2022,GU,Guam,WPRO,0,41550,1,365
6/8/2022,GU,Guam,WPRO,0,41550,1,366
6/9/2022,GU,Guam,WPRO,0,41550,0,366
6/10/2022,GU,Guam,WPRO,0,41550,1,367
6/11/2022,GU,Guam,WPRO,479,42029,0,367
6/12/2022,GU,Guam,WPRO,0,42029,0,367
6/13/2022,GU,Guam,WPRO,0,42029,0,367
6/14/2022,GU,Guam,WPRO,0,42029,2,369
6/15/2022,GU,Guam,WPRO,0,42029,1,370
6/16/2022,GU,Guam,WPRO,0,42029,0,370
6/17/2022,GU,Guam,WPRO,0,42029,0,370
6/18/2022,GU,Guam,WPRO,534,42563,0,370
6/19/2022,GU,Guam,WPRO,0,42563,0,370
6/20/2022,GU,Guam,WPRO,0,42563,0,370
6/21/2022,GU,Guam,WPRO,134,42697,1,371
6/22/2022,GU,Guam,WPRO,0,42697,0,371
6/23/2022,GU,Guam,WPRO,0,42697,0,371
6/24/2022,GU,Guam,WPRO,0,42697,0,371
6/25/2022,GU,Guam,WPRO,376,43073,0,371
6/26/2022,GU,Guam,WPRO,0,43073,0,371
6/27/2022,GU,Guam,WPRO,0,43073,0,371
6/28/2022,GU,Guam,WPRO,0,43073,0,371
6/29/2022,GU,Guam,WPRO,0,43073,0,371
6/30/2022,GU,Guam,WPRO,417,43490,0,371
7/1/2022,GU,Guam,WPRO,0,43490,0,371
7/2/2022,GU,Guam,WPRO,239,43729,0,371
7/3/2022,GU,Guam,WPRO,0,43729,0,371
7/4/2022,GU,Guam,WPRO,0,43729,0,371
7/5/2022,GU,Guam,WPRO,0,43729,0,371
7/6/2022,GU,Guam,WPRO,241,43970,0,371
7/7/2022,GU,Guam,WPRO,0,43970,0,371
7/8/2022,GU,Guam,WPRO,207,44177,0,371
7/9/2022,GU,Guam,WPRO,155,44332,0,371
7/10/2022,GU,Guam,WPRO,0,44332,0,371
7/11/2022,GU,Guam,WPRO,0,44332,0,371
7/12/2022,GU,Guam,WPRO,0,44332,2,373
7/13/2022,GU,Guam,WPRO,0,44332,0,373
7/14/2022,GU,Guam,WPRO,410,44742,0,373
7/15/2022,GU,Guam,WPRO,56,44798,1,374
7/16/2022,GU,Guam,WPRO,116,44914,2,376
7/17/2022,GU,Guam,WPRO,0,44914,0,376
7/18/2022,GU,Guam,WPRO,0,44914,0,376
7/19/2022,GU,Guam,WPRO,0,44914,0,376
7/20/2022,GU,Guam,WPRO,0,44914,0,376
7/21/2022,GU,Guam,WPRO,448,45362,1,377
7/22/2022,GU,Guam,WPRO,0,45362,0,377
7/23/2022,GU,Guam,WPRO,0,45362,0,377
7/24/2022,GU,Guam,WPRO,0,45362,0,377
7/25/2022,GU,Guam,WPRO,0,45362,0,377
7/26/2022,GU,Guam,WPRO,0,45362,0,377
7/27/2022,GU,Guam,WPRO,0,45362,0,377
7/28/2022,GU,Guam,WPRO,0,45362,3,380
7/29/2022,GU,Guam,WPRO,693,46055,0,380
7/30/2022,GU,Guam,WPRO,126,46181,0,380
7/31/2022,GU,Guam,WPRO,0,46181,0,380
8/1/2022,GU,Guam,WPRO,0,46181,0,380
8/2/2022,GU,Guam,WPRO,0,46181,0,380
8/3/2022,GU,Guam,WPRO,0,46181,1,381
8/4/2022,GU,Guam,WPRO,0,46181,0,381
8/5/2022,GU,Guam,WPRO,0,46181,0,381
8/6/2022,GU,Guam,WPRO,618,46799,0,381
8/7/2022,GU,Guam,WPRO,0,46799,0,381
8/8/2022,GU,Guam,WPRO,0,46799,0,381
8/9/2022,GU,Guam,WPRO,167,46966,2,383
8/10/2022,GU,Guam,WPRO,0,46966,1,384
8/11/2022,GU,Guam,WPRO,0,46966,0,384
8/12/2022,GU,Guam,WPRO,266,47232,1,385
8/13/2022,GU,Guam,WPRO,139,47371,0,385
8/14/2022,GU,Guam,WPRO,0,47371,0,385
